gene_id	symbol	newCLP.LPS1h.1	newCLP.LPS1h.2	newCLP.LPS1h.3	C57.1	C57.2	C57.3	CLP.1	CLP.2	CLP.3	C57LPS1h.1	C57LPS1h.2	C57LPS1h.3	CLP.2DG.LPS1h.1	CLP.2DG.LPS1h.2	CLP.2DG.LPS1h.3	CLP.2DG.1	CLP.2DG.2	CLP.2DG.3
ENSMUSG00000038240.13	Pdss2	0.278434286	0.376573918	0.166320363	0.305162069	0.480004389	0.532028846	0.600364617	0.312320012	0.482818403	0.179375482	0.135835139	0.27105676	0.143368745	0.221555118	0.15912464	0.301683331	0.272606598	0.241122956
ENSMUSG00000038241.16	Cep250	2.218507743	1.714997937	2.208416429	7.502209401	7.031511049	5.464709563	6.25946467	4.270339649	5.961332694	2.428940426	2.166883446	1.591983028	1.387054548	2.253497888	1.110452314	1.70002155	2.124291525	1.408871229
ENSMUSG00000038250.9	Usp38	9.511567321	8.943151867	9.828316406	11.09998106	9.457797871	8.46154463	12.728841	18.81049042	8.220982733	10.46672764	11.39884659	10.09668438	8.016584267	9.168344393	8.047969573	8.896970402	8.501847	8.586222006
ENSMUSG00000038252.13	Ncapd2	2.818710483	3.774399488	4.769295477	6.41570385	4.046754358	5.04184638	3.692027859	5.256393646	3.598140691	7.282104547	6.695662936	9.561251906	7.761097571	17.41885351	4.45414775	8.554823299	17.37289571	5.331599077
ENSMUSG00000038256.15	Bcl9	0.923462702	1.107347772	1.066031335	1.427921972	1.150650262	0.869970868	1.229212079	1.126222518	0.978168442	3.093341358	2.97827755	3.755925473	0.882986807	0.880499788	1.183534476	0.910824734	0.810488387	0.952815376
ENSMUSG00000038260.10	Trpm4	0.048148727	0.106729793	0.044906793	0.017881316	0	0.021894048	0.45599446	0.186825015	0.20317012	0.129904578	0.083131652	0.152896612	0.208341169	0.145652721	0.258862706	0.148676874	0.138474158	0.297338949
ENSMUSG00000038264.8	Sema7a	3.775705692	6.008845716	4.746628973	9.109794336	14.5420253	6.916038455	2.793730474	2.337716016	4.364836476	5.807777266	5.703350572	5.142975586	4.324011561	2.125691091	1.866755073	3.523979495	2.223484191	2.544220059
ENSMUSG00000038267.15	Slc22a23	0.036277839	0.273110812	1.1510732	0.321324957	0.198046079	0.191291921	0.112119455	0.018814991	0.078406464	0.02481391	0.007046534	0.143323004	0.011393378	0.053388285	0	0.014826328	0.033939934	0
ENSMUSG00000038268.4	Ovca2	0.556760652	1.339091977	1.7479944	1.921330688	1.900947614	2.355909344	1.820684697	1.867539343	1.989151845	1.55049066	0.724705623	0.984621843	0.735756198	1.260958319	0.834725922	1.152483252	1.58970033	0.956454393
ENSMUSG00000038271.17	Iffo1	1.78437541	1.179885739	1.804202971	3.180464351	3.400734285	3.386391323	3.069145275	3.195059403	4.813854158	2.979334795	2.431425525	1.895693575	1.559741658	1.527659212	1.124457901	1.276886578	1.628123868	1.191590585
ENSMUSG00000038274.13	Fau	349.0121156	383.8440317	322.8594314	324.4582174	630.1273122	777.9723636	329.86191	458.8759782	526.8478962	303.9379791	324.593339	298.8523672	393.0717302	389.2976904	337.0597319	353.5017515	468.4953553	414.8624589
ENSMUSG00000038279.10	Nop2	2.054555424	2.933549542	3.500639399	5.335408047	6.825725352	6.255154369	3.616135568	4.103333198	5.464028215	4.173051561	2.321385399	3.983242911	5.826948436	6.879941019	3.271767124	5.780933514	7.089152731	3.522465409
ENSMUSG00000038280.12	Ostm1	4.936901842	5.036830344	5.371973916	6.467088605	6.357811952	3.964617593	6.754471121	5.812398832	6.375721379	5.609115357	5.728641208	4.29656754	4.172164705	5.496324362	4.229084237	5.416153703	4.626260283	4.776481582
ENSMUSG00000038286.11	Bphl	0.28188517	0.740274044	0.521653168	0.874246392	1.48611364	1.399180942	0.396673043	0.537184492	0.716505382	0.221953895	0.443115698	0.383521445	0.395290257	0.651196588	0.224786251	0.393834096	0.852487785	0.553804983
ENSMUSG00000038290.15	Smg6	1.614721456	1.691884811	1.826626232	2.880960335	3.124263309	1.557317162	2.467533453	2.525387403	2.030874623	2.280006583	2.344981824	2.407422862	1.392242371	2.195645347	1.519308277	1.677329887	2.318342158	1.76696089
ENSMUSG00000038291.16	Snx25	0.265238117	0.628499332	0.696392702	1.696032375	0.76084228	1.186767416	0.717183075	0.518676467	0.640378737	0.624567232	0.618231746	0.776313709	0.446544724	0.532714986	0.298196175	0.213245342	0.451542541	0.289999231
ENSMUSG00000038295.14	Atg9b	0	0.110497063	0.527310906	0	0	0	0	0	0	0.03011815	0	0	0.059924954	0.108001011	0	0.071982462	0.146470971	0
ENSMUSG00000038296.14	Galnt18	0.06747678	0.880509259	0.619265201	0.067660123	0.142176238	0	0.065855428	0	0	0	0	0.098313482	0	0	0	0	0	0
ENSMUSG00000038298.14	Pdzk1	0	0.294277668	1.717148886	0.511721434	0.701957919	1.820192589	0.021194566	0.033788676	0.090517698	0.033421322	0.012654433	0.021905098	0.05626682	0.005992295	0	0.006656421	0.005079219	0.024139419
ENSMUSG00000038299.16	Wdr36	0.427879998	0.893383362	1.061775948	0.69942883	0.5109694	0.282024751	0.365398924	0.110956972	0.220870753	0.605914979	0.6518983	1.016054677	1.257708347	2.024353843	0.835486271	1.237748531	2.380983869	0.75802177
ENSMUSG00000038301.15	Snx10	24.92738963	26.61137133	22.63941731	9.801967285	9.016603673	7.653808668	11.90690914	8.862864132	9.691038899	37.3385863	35.05096104	34.98343764	24.46002581	18.08481456	47.35284719	24.56868372	15.80301786	39.53936829
ENSMUSG00000038302.14	Afg1l	0.149879107	0.282084093	0.34507542	0.164599334	0.369118279	0.161768781	0.550283029	0.23689963	0.158659734	0.13180727	0.182991052	0.194376364	0.040346458	0.330854409	0.14683819	0.140008772	0.260409007	0.134868404
ENSMUSG00000038304.14	Cd160	0.109609328	0.198041519	0.169291471	0.388338602	0.025194674	0.621098438	0.292399981	0.341084021	0.257201521	0.322381248	0.340644687	0.567550971	0.158349413	0.274221189	0.05011321	0.241898671	0.095709244	0.146207031
ENSMUSG00000038312.10	Edem2	11.35605818	12.49013112	13.70179266	12.70616384	17.68385307	19.92275422	17.61775841	21.38435174	25.71061017	8.539677026	7.374249228	7.085410434	10.56810014	9.248289047	8.570449121	9.391539146	10.93194531	9.419322415
ENSMUSG00000038323.3	1700066M21Rik	0.316293783	0.606521284	0.727362894	1.095076128	0.617288991	0.997584568	0.716402551	0.97186746	0.73519087	0.563310274	0.486853388	0.668183355	0.837786617	1.541333005	0.532052032	0.673156547	1.373470974	0.709803373
ENSMUSG00000038324.13	Trpc4ap	22.42240787	22.73757266	22.48126392	24.7944758	28.44934958	26.85015084	24.33548105	24.19843335	26.06444119	35.49002813	35.48574472	28.82889565	28.76493199	26.02166337	27.79932394	30.3659369	25.90707916	30.04343
ENSMUSG00000038327.8	Serpinb9f	0.939040086	4.617904598	2.766438837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038332.13	Sesn1	1.318732531	1.861467605	2.051105936	2.950903056	1.792823793	1.300372646	1.608807042	1.629391433	2.02983122	1.984749813	1.864606207	1.672521885	1.744952231	1.530451894	0.9697741	1.717904902	1.578471162	1.067068994
ENSMUSG00000038335.13	Tsr1	0.281763867	1.596586092	1.637007917	0.847588371	0.160469129	0.370641073	0.56471892	0.146132867	0.163116913	0.712395909	1.061356336	1.091173021	1.384243482	2.7100851	0.425572649	1.900034336	3.389216881	0.436245911
ENSMUSG00000038342.15	Mlxip	7.202016568	7.09071573	6.698580751	9.890735449	4.584991953	6.293628419	8.323416281	10.65489057	6.03950936	10.52715453	9.36626828	8.429374221	7.921598529	8.855122999	7.927090105	9.017773107	8.024289493	7.387004197
ENSMUSG00000038344.14	Txlng	0.957484457	1.162184111	1.222332777	1.057634921	0.818703297	0.638301297	1.089391157	0.894916745	0.69243125	1.045413878	1.282962481	1.177559501	1.191569678	1.477840805	1.199744325	1.305770707	1.334089352	1.098466787
ENSMUSG00000038346.18	Zfp384	12.02068429	11.51338271	12.36867335	13.33163992	12.24820984	12.03965182	12.23656953	13.66007597	10.69148894	17.8796839	16.2308148	15.56738096	17.72211316	17.86391385	17.49581651	17.14165756	18.69741952	17.13185927
ENSMUSG00000038351.14	Sgsm2	0.131809304	0.218517413	0.245764102	0.194033061	0.140206679	0.121833778	0.109482682	0.069815532	0.140273504	0.448867195	0.398743311	0.413008465	0.266871347	0.473593218	0.064109579	0.144414553	0.369944789	0.062347307
ENSMUSG00000038352.15	Arl5c	1.983669759	4.669404411	3.367714007	1.428761159	0.128440578	0.677239319	0	0	0	9.430874817	11.76533836	13.17030009	4.05381671	3.916341722	8.324175716	2.432107871	2.457018745	3.167748476
ENSMUSG00000038354.13	Ankrd35	0.02365334	0.464761858	0.547988321	0.061665785	0.163107889	0	0.023084991	0.024534945	0	0.038829118	0.016539756	0	0.022285626	0.031328497	0	0	0.022129014	0
ENSMUSG00000038357.10	Camp	2797.642722	3697.668654	3245.271808	4450.164579	6817.662651	8366.495422	2815.954719	4144.36409	5404.905569	2566.952961	2397.363067	2794.02945	1766.112003	2760.19453	1785.233622	1556.614475	3168.0177	2141.124772
ENSMUSG00000038365.8	Fbxo25	0.667955394	1.186353187	1.789830007	1.638661359	1.53721789	1.678117897	2.031666853	1.284802008	1.856104372	1.450480146	1.4359827	2.282935026	1.570275027	2.08290307	1.482466708	1.725374722	2.299423889	1.657973434
ENSMUSG00000038366.15	Lasp1	121.2716913	107.595584	116.7295253	125.5652605	143.2567882	102.9115327	119.7357122	101.6532962	109.1080281	171.181865	169.7081602	164.6998543	145.8186845	149.3767269	152.2029089	160.0100458	156.4596641	156.4114314
ENSMUSG00000038368.16	Focad	0.249195918	0.231290644	0.285395514	0.874555559	0.476678516	0.578687614	0.344822535	0.311597052	0.369945376	0.271434362	0.206874413	0.141175654	0.165637115	0.229833713	0.070232041	0.136023795	0.308187465	0.09106863
ENSMUSG00000038369.14	Ncoa6	7.733041614	6.674116747	7.024985706	11.88040964	8.470830116	6.174864125	11.33534744	8.911148321	6.526002351	12.25378054	11.93558468	10.04858598	8.986493112	10.88391825	12.17463004	9.206710063	9.119824713	11.74746886
ENSMUSG00000038370.6	Pcp4l1	0.306053526	0.221190317	0.431595003	0.392812945	0.073866567	0	1.230642272	0.279365429	0.362861619	0.188405551	0.071336657	0	0.461370405	0.270242225	0.167912621	0.165106254	0.229064066	0
ENSMUSG00000038371.15	Sbf2	0.074439141	0.334765814	0.240729087	0.281542129	0.144088382	0.23310413	0.30844596	0.19912988	0.056853608	0.054935794	0.060879609	0.072451448	0.036913065	0.113872648	0.105981378	0.136100237	0.056202278	0.056614881
ENSMUSG00000038372.14	Gmds	0.94484048	0.949852673	1.363746004	0.554580139	0.645580636	0.924964861	2.991324319	1.063719813	1.264726641	0.271905213	0.308857282	0.226640301	1.101902187	1.430747501	0.757281244	0.995972201	1.832580887	0.979818351
ENSMUSG00000038374.10	Rbm8a	7.716337624	10.25972622	8.776603766	10.09161198	13.77353662	13.70712629	7.982196737	11.81593322	11.74167364	9.999347749	11.47023769	9.564188163	13.02404167	13.81247939	12.44373102	13.09777431	13.0336385	13.21638798
ENSMUSG00000038375.15	Trp53inp2	98.83922748	105.4886499	87.25557781	45.94883568	35.81773773	39.01455707	45.56552382	46.53425026	38.78517975	71.38987273	67.63570239	64.83678545	43.1919119	78.75304901	79.61911615	42.29303748	68.84885655	54.08460837
ENSMUSG00000038379.15	Ttk	0.270807906	0.722418074	0.672066357	0.987789501	0.389047464	0.863634215	0.486466788	0.655436658	0.41442961	0.885890385	0.608344043	1.338094657	0.795029187	2.447521587	0.641494597	0.832476174	2.125986022	0.628223584
ENSMUSG00000038383.16	Pigu	1.179963344	1.110391222	1.668148205	1.199775348	1.261553211	1.583581242	1.489012604	1.43437506	1.440015858	1.714005666	1.934877162	1.789502749	1.11368439	1.841596735	0.925156351	1.149755042	2.056779662	1.219576436
ENSMUSG00000038384.16	Setd1b	6.144663108	3.865950536	4.861609426	12.06285329	8.560477252	7.794369092	8.167247485	5.704955287	5.236655359	11.26616488	10.5058951	8.123157403	5.940083754	6.619650259	5.114355977	6.160772429	6.285975044	6.270115959
ENSMUSG00000038387.9	Rras	4.047168824	6.067737757	9.627808141	2.15859868	1.796227448	3.383050365	1.428695282	1.268336265	1.930200868	11.29092117	10.47705761	11.22209302	4.981431905	4.980243582	10.23602927	2.238220064	4.688630841	8.978334805
ENSMUSG00000038388.14	Mpp6	0.484652935	0.993492984	0.960816957	1.392907073	0.973878502	1.448936166	0.759222309	0.67882786	0.686240134	1.963667454	2.039856531	1.796655848	1.907951794	2.814343323	1.79241935	2.077863429	3.468516734	2.316191493
ENSMUSG00000038393.14	Txnip	390.592773	340.9567371	331.5608288	288.6142843	247.9217548	244.1300521	131.8696536	191.052656	118.2646463	233.6712833	238.6915264	276.0416956	1497.051175	1098.760907	1111.946133	2155.726863	1681.947528	2054.746605
ENSMUSG00000038398.8	Upf3a	4.338468665	3.315695647	4.101490783	4.142315903	5.839274946	6.512785155	4.256710936	5.77374056	6.433350123	6.021676999	5.608591346	4.887499799	3.380492032	4.414313441	3.92795289	3.309393182	5.022785226	4.581048383
ENSMUSG00000038400.15	Pmepa1	0.078590907	0.727737752	0.878711413	0.035462002	0	0.02968889	0.076702502	0	0	0.262059991	0.210661663	0.935431947	0.140688393	0.260231217	0.080846185	0.260165394	0.294104647	0.087359834
ENSMUSG00000038406.17	Scaf1	8.839021939	7.341777062	8.726301978	9.545313172	11.53089503	11.73287419	6.87906645	9.550066283	11.24804091	13.93219762	13.67048775	13.90082366	9.159178969	9.080409916	9.410829912	9.276496013	8.336404275	9.600881798
ENSMUSG00000038412.8	Higd1a	0.958942209	1.498823603	1.528848227	1.254469623	1.965180453	1.751297827	1.989563231	1.646827457	2.058814459	0.423519979	0.503280114	0.5893336	0.951360193	1.093467603	0.89282289	1.191297908	1.152621749	0.621208879
ENSMUSG00000038415.10	Foxq1	0.023918055	0.23858285	0.24493758	0.371737168	0.855591475	0.496947149	0	0	0	0.106339107	0.06504112	0	0	0	0	0	0	0
ENSMUSG00000038416.15	Cdc16	4.429832339	4.918062976	4.907045028	4.622787595	6.687537783	3.983810384	6.199694134	5.130586654	5.307629552	6.249352842	6.417057584	6.457740038	7.942897437	8.226781224	6.208207961	8.116380229	10.17462277	7.960165812
ENSMUSG00000038417.4	Fig4	4.535288018	5.294166138	7.187242211	10.54031239	10.90137938	7.277520876	12.68187407	9.835764795	10.29238753	6.023183497	6.416699678	5.274850353	3.064841289	5.765398022	4.726618349	3.461825659	4.457641169	4.295911828
ENSMUSG00000038418.7	Egr1	1.330399113	3.539513691	3.530196318	24.78503005	57.09702332	63.13129803	8.652010544	10.99522494	17.3917479	16.36211737	19.94053014	34.79109412	16.32757607	26.64050145	4.143623389	15.15549482	18.44839283	2.043576206
ENSMUSG00000038421.13	Fcrla	0	0	0	1.908097324	0.667550583	0.386595713	0.053988451	0	0	3.15561124	3.017135866	4.329953708	0	0.34191449	0	0	0.196660362	0.110681655
ENSMUSG00000038422.2	Hdhd3	0.113065045	0	0.526733671	0	0	0.053390014	0.068967678	0.073299494	0	0	0.082355716	0.028511906	0.066579532	0	0	0.121296948	0.171890279	0
ENSMUSG00000038425.18	Poli	0.119585334	0.183656194	0.342095411	0.378916433	0.371084592	0.519514201	0.406157421	0.382050913	0.217103923	0.363173952	0.28988559	0.226774208	0.216327392	0.665233779	0.098413604	0.216996685	0.438564608	0.23395379
ENSMUSG00000038429.10	Usp5	6.237533778	6.671004938	9.468618229	11.96017821	17.86908695	15.04068668	12.68091869	12.81436323	17.66556623	5.550957849	4.708308888	5.524763377	5.498976614	11.42668458	5.219368758	5.368189596	11.12391319	6.269405582
ENSMUSG00000038437.11	Mllt6	2.021013016	4.786814051	2.589030493	0.631334056	0.620885908	0.332793692	0.225061775	0.091378921	0.17759875	38.96675883	51.59110871	41.39094218	3.864450837	3.48327394	17.20957322	3.272089643	2.586476397	9.055168585
ENSMUSG00000038446.8	Cdc40	10.37371785	9.166238319	9.858461281	8.467490481	6.324667111	4.513680749	8.112897816	8.116697348	5.81239365	12.41244094	10.85997373	9.342401301	10.50181156	11.47846103	10.55940453	12.48203353	11.08251555	10.78233842
ENSMUSG00000038451.13	Spsb2	3.947337344	3.129466105	3.893979082	10.15786024	17.62469281	14.91165696	7.545879236	8.333860731	11.0874414	5.686650745	6.255915019	5.649467429	3.971416899	5.115092027	4.285535862	3.811792639	6.176709784	6.135110393
ENSMUSG00000038456.9	Dennd2a	0.830560428	1.351069252	2.06327538	2.241376117	4.40830997	1.911796763	0.985235093	1.537433828	1.593053612	1.830342514	1.52819125	1.128710999	0.286845514	0.274131934	0.412087396	0.406018659	0.509695273	0.385916808
ENSMUSG00000038459.10	Abhd17c	5.863849997	6.33774067	7.076037688	4.001110278	3.616527024	4.279100645	2.429902281	3.969433385	2.678846975	3.225309972	2.603620706	3.001797379	2.693282295	2.211357042	1.906746363	2.754503877	2.290063775	2.04069802
ENSMUSG00000038462.3	Uqcrfs1	20.26902457	19.59377218	23.11315413	15.87864556	24.69912669	19.89142303	19.31198198	27.00420059	26.38389826	18.9938875	18.78541733	19.516494	25.95644343	30.01651573	19.50854947	24.27805257	31.02160199	24.19951031
ENSMUSG00000038463.8	Olfml2b	32.40514505	39.38280636	45.61587649	56.37365905	66.81166067	56.2002778	54.29774679	56.76349793	58.62150359	30.87953799	27.45021647	25.09864882	20.63438889	30.99557826	19.59250035	19.62449684	31.10464287	24.35131509
ENSMUSG00000038467.15	Chmp4b	142.6176091	125.8159466	124.8716493	87.2986378	161.1483997	164.543953	107.6139523	157.0617449	171.8709744	134.1783812	144.2992404	151.9558153	197.5363023	164.0036803	144.4393424	198.6454527	177.4715892	168.0905361
ENSMUSG00000038473.14	Nos1ap	1.901556278	1.909736492	2.492170041	2.224510236	1.248827262	1.031232278	2.734411912	1.942043258	1.75393805	0.860729293	0.760435575	0.746816071	1.656102722	2.627933219	1.835578662	1.613063191	2.611210278	2.01899313
ENSMUSG00000038481.13	Cdk19	9.507622399	9.546825303	8.881626526	16.60986963	12.3029008	7.429056942	21.92320848	15.47636949	13.12875824	6.718897764	6.546662374	6.199183916	3.534605553	4.691099468	3.736888776	3.688604552	4.238907737	4.24720393
ENSMUSG00000038482.11	Tfdp1	45.54498763	47.27921549	45.54281528	69.37344199	74.42236655	59.15439682	53.96915089	58.41748408	57.1599341	39.2160149	34.46666146	27.84676316	21.8423027	41.02631163	20.65353835	22.12876546	38.49553954	21.10909935
ENSMUSG00000038485.6	Socs7	0.758528431	1.0721838	0.966920829	1.172356848	0.606483019	0.600263325	0.497789468	0.615874646	0.256810874	1.505503556	1.408319561	1.385131663	0.835422039	1.304902716	0.741430186	0.965281143	0.959244958	0.790828414
ENSMUSG00000038489.8	Polr2l	0.877538927	1.228787615	1.261072021	2.182209825	1.290944573	2.983531043	1.518776938	0.983066165	0.953721288	0.756294139	0.695441612	0.649121067	0.91498839	0.852343978	0.668682332	0.832044552	1.357364243	1.157536325
ENSMUSG00000038495.14	Otud7b	3.396030723	3.40040661	3.583854983	4.248665791	3.224538239	2.710774583	3.97115903	4.004648138	3.243000378	5.115354029	5.528706678	5.173313198	4.32300954	3.855090261	4.980048266	4.71032737	3.574568332	4.455141222
ENSMUSG00000038497.7	Tmco3	2.9258965	2.805332568	3.345723346	3.805697175	5.208640943	4.047122712	4.236244075	4.313828517	4.572305534	1.666178812	1.64866468	1.596313454	1.647091797	2.127559435	1.498619643	1.42421871	2.496315249	1.830730283
ENSMUSG00000038500.15	Prr3	0.275579235	1.066137473	1.033236579	0.726640349	0.651038909	1.122975602	0.26397684	0.545233532	0.746867385	0.811576544	0.832656997	0.777298026	0.480822845	0.980094186	0.682469597	0.675756055	1.098120902	0.635345923
ENSMUSG00000038502.17	Ptov1	9.284041074	10.67543523	9.960933436	8.624626972	11.25336903	20.54369286	8.251467789	11.7975545	16.34999289	7.846916065	8.945359392	8.333956448	3.734617118	5.700164153	3.414993842	4.646399868	7.150941921	3.820307935
ENSMUSG00000038503.15	Mesd	0.472399509	1.325793786	1.098629262	0.916019487	0.835347605	0.898840766	0.539019999	0.378314015	0.611304802	0.495370782	0.457440215	0.64117932	0.644716995	1.249838687	0.416873746	1.026363105	1.22187834	0.637079995
ENSMUSG00000038506.13	Dcun1d2	0.650237344	0.533225865	0.57310071	0.667528033	0.540468193	0.716440895	0.566618972	0.786885062	0.806638269	0.504326055	0.536778309	0.445066971	0.557938616	0.794586908	0.557414021	0.427089207	1.057340993	0.326975877
ENSMUSG00000038507.6	Parp12	3.90466382	4.824066685	3.61182898	18.72838038	4.66116926	6.558291642	8.550811207	6.140461025	4.646257967	2.568308007	2.230246383	12.18137832	10.91827001	10.42227868	1.778577837	11.15670804	11.43380311	1.778032833
ENSMUSG00000038508.7	Gdf15	0.604611053	1.106533821	1.365030724	0.491274681	0.386375023	1.575178376	0.162781594	0.118941491	0.65658458	3.229981912	4.337122364	3.41734903	1.708951356	1.34616962	0.750642855	0.587921553	0.614409937	0.544609787
ENSMUSG00000038510.12	Rpf2	0.240821493	0.668535949	0.737832616	1.056456789	0.570847941	0.265340599	0.636553025	0.281022033	0.408950137	0.494163085	0.678261814	1.69027887	1.143936027	2.569436108	0.355541593	1.537826984	2.375057438	0.557690829
ENSMUSG00000038515.10	Grtp1	0.099052769	0.17577213	0.584390872	0.236480735	0.235813041	0.164820308	0.101276162	0.156563279	0.034951916	0.237131072	0.2308777	0.242647259	0.279975636	0.270717608	0.371998453	0.289155057	0.269182458	0.11534785
ENSMUSG00000038517.15	Tbkbp1	7.766053929	7.963560881	5.904868002	19.81122444	20.4172475	33.26835181	8.617534747	12.39309127	11.92601479	16.88762457	14.12803914	13.42823279	11.51317057	11.62189776	9.437252534	13.73766727	14.54478161	11.15917042
ENSMUSG00000038518.15	Jarid2	2.448256827	2.614333221	2.888441545	4.124725459	3.451547197	2.616198605	3.019757753	3.042462448	2.935895757	3.468132156	3.28171972	3.586034757	3.780201491	3.774791523	4.424660322	4.458726329	3.601185389	4.033541545
ENSMUSG00000038520.15	Tbc1d17	3.821074805	3.682825312	3.846899665	2.483978468	4.71548664	4.98090238	2.597890309	4.025262159	4.502744131	6.889724597	6.896077796	5.7804211	4.413663028	3.698222894	3.459946366	4.069157874	4.10780218	3.675947483
ENSMUSG00000038521.17	C1s1	0.030849882	0.327468941	0.22373658	0.389764691	0.366965383	0	0.228825453	0	0.131445288	0.107616159	0	0	0.023252833	0.034050175	0	0.037823958	0.207804813	0.061725627
ENSMUSG00000038524.13	Fchsd1	3.862582267	3.063223696	3.4003729	7.544542582	8.495374419	9.397847188	4.874881941	7.131289463	7.354832657	8.334942717	7.095610776	6.098630599	7.823524474	6.011415594	6.156691283	8.360051211	6.633294403	8.277350612
ENSMUSG00000038525.16	Armc10	0.390990341	0.77426755	0.884707321	1.181840064	2.110052126	1.284369102	1.731005713	0.85227067	2.094225826	0.790680275	1.003797005	1.308911573	1.009046327	1.63864193	0.634728107	1.174132482	1.680528153	0.799945047
ENSMUSG00000038527.9	C1rl	8.389388756	7.467409894	9.975182663	12.89482309	23.28645815	12.51453054	22.72929947	13.99783642	21.2329727	8.423209523	6.906848294	7.032504318	5.559590023	6.052774926	7.206440587	4.938507072	6.300593591	7.072512811
ENSMUSG00000038533.15	Cbfa2t2	0.482088437	0.559518806	0.454124904	1.770222608	1.308200696	0.583867636	1.278640014	1.078826196	0.942695609	1.002979676	0.931196555	0.832976167	0.614028005	0.783368165	0.744904387	0.903026228	0.950066386	0.932825273
ENSMUSG00000038534.18	Osbpl7	4.33077319	3.745217702	4.503558462	5.866353625	7.440700183	6.81261987	4.398581402	5.747160771	5.890276116	5.982461844	4.157861863	4.055910181	4.323085509	5.813072316	4.331299443	4.166280866	4.887642906	4.665362631
ENSMUSG00000038535.17	Zfp280d	0.556323779	0.464291612	0.59207485	0.364425306	0.24064246	0.19271024	0.204103998	0.173749519	0.171140238	1.046786673	0.673200921	1.078284404	0.8770993	1.31322914	0.914361643	0.902398848	1.21285129	0.965962628
ENSMUSG00000038538.17	Ubn2	0.892438832	0.898971285	0.813669868	1.760831714	0.653596015	0.95509425	1.780661922	1.12466685	0.80244182	1.27505509	1.02118168	0.889294045	0.697443428	0.967126936	1.198126026	0.88882067	0.856831353	0.946968289
ENSMUSG00000038539.15	Atf5	1.646761458	3.139441676	3.210174614	1.204430912	1.887046974	1.674150635	1.635554807	1.135410272	1.686837703	1.957911499	2.133678332	3.41008408	4.590733918	5.538311347	3.421251249	3.230458284	6.361924005	4.543951827
ENSMUSG00000038540.14	Tmc3	0.126182068	0.074867973	0.243430537	0.242327392	0.108765244	0.206019093	0.058444128	0.033275875	0.079239057	0.280866962	0.396303697	0.213569244	0.090675614	0.061374054	0.088002062	0.08915342	0.030012798	0.08796033
ENSMUSG00000038542.14	Pcid2	4.432083762	4.382835204	4.697664102	7.645403758	6.771906095	7.212672322	5.962957934	6.908900413	6.737744025	6.210781266	7.062125471	6.23863438	7.012759099	8.643663395	7.548695003	6.899980355	8.579893931	7.222899139
ENSMUSG00000038543.13	BC028528	5.728413879	4.63389375	4.89628567	7.456126249	7.086109976	8.336058561	9.44786347	6.227591966	9.642652827	1.483458547	1.973929053	2.444621422	2.348291447	2.978948282	1.762803066	2.296113895	2.963046629	2.648052894
ENSMUSG00000038544.14	Inip	0.956436922	0.930954808	1.294266663	1.821199085	1.887562306	1.599732241	1.357753268	0.885193794	1.479500915	1.315006847	1.313570233	1.354546213	1.517058234	1.855394314	1.207309018	1.381915184	2.328889968	1.181281272
ENSMUSG00000038545.13	Cul7	0.367358401	1.768210989	2.327798953	0.530328952	0.891566762	0.221449673	0.266991471	0.191876512	0.253392549	0.24859871	0.182182847	0.25491799	0.044185089	0.290441099	0.056580813	0.188467442	0.233997754	0.057921574
ENSMUSG00000038546.9	Ranbp9	46.41684848	48.87179568	43.69572854	41.62225965	36.12055602	28.23045894	35.11291009	41.69425556	32.3832996	34.83916374	32.45115088	33.57588209	39.59147606	60.39513372	41.98230126	41.73435808	62.30406861	44.83161994
ENSMUSG00000038550.10	Ciart	0.093924998	0.212128949	0.223621132	0.205484083	0.507843735	0.975743235	0.175002813	0.327704825	0.545721768	0.289099611	1.054823373	0.921573916	0.989523207	1.404237646	0.663654645	1.350490955	2.899777837	1.044048537
ENSMUSG00000038555.7	Reep2	0.010023809	0.067916108	0.252420012	0.371888671	0.172804594	0.113599313	0.097829541	0	0	0.411374946	0.257004566	0.171885641	0.037776798	0.342973304	0	0	0.131289628	0.155991279
ENSMUSG00000038563.14	Efl1	0.955769141	1.02936697	1.260797934	1.473359972	1.3808932	1.255986905	2.131174144	1.548830198	1.707574453	0.820086391	0.658021589	0.730775831	1.163283782	1.884587196	1.317926224	1.063408985	1.708797353	1.236328646
ENSMUSG00000038564.11	Ift172	0.717733213	0.770961239	0.684754418	1.51835642	1.176972428	1.06635196	1.463619819	0.895802459	0.621569149	0.314312964	0.380830155	0.735742482	0.467314463	0.82761222	0.450200966	0.386335977	0.794310892	0.450798261
ENSMUSG00000038569.13	Rad9b	0.241211533	0.176547309	0.242967986	0.300094162	0.277223029	0.839496819	0.10026962	0.412369863	0.500637476	0.462882478	0.4737302	0.337927441	0.24409825	0.2169316	0.2910207	0.279310939	0.213129751	0.248264034
ENSMUSG00000038578.15	Susd1	9.312665514	11.01489257	9.135663873	15.1462755	12.74093782	10.33670323	12.88812855	12.07575797	11.69139032	12.29773292	12.64716303	9.536604514	7.541440994	10.64982876	6.699590859	8.159922938	10.76653259	6.817111595
ENSMUSG00000038580.13	Sct	3.172745391	32.81990627	35.90807334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
